pat,thick,add,phase,best,rec,d1,min1,max1,d2,min2,max2,d3,min3,max3,d4,min4,max4,comment
16,5,2,8,1,FBP,0.7975,91,298,1.899702381,45,482,1.8652777778,210,495,1.2633951407,-833,64,d3 copied from 00A
16,5,3,8,1,FBP,1.3605769231,61,283,1.6539772727,57,489,1.8414285714,231,547,1.3304545455,-834,65,d3 copied from 00A
16,5,5,7,1,FBP,1.32125,73,302,1.7743055556,58,492,2.22375,224,562,1.3946428571,-835,65,d3 copied from 00A
16,5,7,6,1,FBP,1.3625,79,323,1.8301587302,60,444,2.1388888889,217,510,1.4649553571,-846,73,d3 copied from 00A
16,8,0,9,1,FBP,1.2566666667,23,383,1.905,96,503,3.896969697,36,423,1.2614163306,-844,49,d3 copied from 00A
16,8,1,9,1,FBP,0.934375,83,300,1.8166666667,67,527,6.4291666667,43,640,1.1913333333,-826,54,d3 copied from 00A
16,8,2,8,1,FBP,1,74,286,1.75,64,467,5.625,40,576,1.1884615385,-826,58,d3 copied from 00A
16,8,3,8,1,FBP,1.2345454545,73,271,1.5549107143,70,489,5.4729166667,53,602,1.2561061381,-826,63,d3 copied from 00A
16,8,5,7,1,FBP,1.1466666667,84,301,1.6791666667,68,480,5.2542857143,61,561,1.3084821429,-826,64,d3 copied from 00A
16,8,7,6,1,FBP,1.2994047619,87,320,1.825,69,444,5.43125,65,516,1.3481481481,-834,62,d3 copied from 00A
17,0,0,10,1,AIDR,1.6743589744,56,314,1.5952380952,66,431,4.70500000000001,29,443,0.9040127679,-922,62,e3 copied from Test_FBP_25
17,0,1,10,1,AIDR,1.8428571429,95,279,3.3008333333,85,370,4.6779761905,39,316,1.1525,-891,77,
17,0,2,9,1,AIDR,2.9714285714,61,309,5.03125,93,402,1.31,134,279,1.6710164835,-861,93,
17,0,3,9,1,AIDR,1.1611607143,106,287,3.3333333333,71,420,1.7922619048,109,366,1.3564664502,-858,103,
17,0,5,8,1,AIDR,1.2125,103,347,3.1275,93,435,1.79,92,372,1.2741845294,-872,90,
17,0,7,7,1,AIDR,1.227972028,98,415,3.8,87,415,2.0380952381,119,361,1.2453947368,-881,85,
17,5,0,10,1,AIDR,1.8,69,301,2.0791666667,83,426,3.2395833333,75,398,0.9379020287,-902,84,
17,5,1,10,1,AIDR,2.2483333333,95,289,3.34,94,360,2.2541666667,152,337,1.2213461538,-889,84,
17,5,2,9,1,AIDR,2.3916666667,62,294,5.8725,99,400,2.1933333333,139,297,1.7031084656,-859,87,
17,5,3,9,1,AIDR,1.65,72,273,4.165,72,414,1.91,130,341,1.3678396872,-854,100,
17,5,5,8,1,AIDR,1.6071428571,86,339,3.61875,86,427,1.9416666667,118,354,1.2850335249,-872,89,
17,5,7,7,1,AIDR,1.4713888889,90,407,4.3708333333,80,407,2.1133333333,134,346,1.2514097744,-876,90,
17,8,0,10,1,AIDR,1.5685714286,80,277,2.375,83,423,3.2333333333,68,360,0.9816202091,-903,87,
17,8,1,10,1,AIDR,2.36875,101,290,4.3625,77,410,5.25,57,332,1.213018018,-893,73,
17,8,2,9,1,AIDR,3.005,71,333,6.2125,71,390,2.0833333333,140,288,1.6934193122,-860,85,
17,8,3,9,1,AIDR,2.35,80,314,4.0625,80,414,3.075,82,320,1.3858333333,-855,96,
17,8,5,8,1,AIDR,1.6101190476,100,335,3.43,91,415,2.9525,76,333,1.3061542146,-872,87,
17,8,7,7,1,AIDR,1.5555555556,83,401,4.07,83,395,5.2,73,329,1.2751630941,-875,88,
17,0,0,10,1,FBP,0.4695238095,-56,385,1.0318813131,-39,496,5.93796439628482,-10,443,0.7159375,-1027,75,e3 copied from Test_FBP_25
17,0,1,10,1,FBP,2.36936063218391,52,429,3.85772727272727,68,462,5.63305555555554,65,423,0.9292410714,-912,54,e1 e2 e3 copied from Test_FBP_25
17,0,2,9,1,FBP,0.527,84,370,1.3,159,357,1.7147058824,169,358,1.5210393773,-864,111,
17,0,3,9,1,FBP,0.8920168067,77,365,1.3428571429,129,393,1.935,89,367,1.19528125,-870,81,
17,0,5,8,1,FBP,0.7895220588,66,401,1.8732142857,139,380,0.8465909091,87,372,1.1523418114,-897,90,
17,0,7,7,1,FBP,0.914,70,466,2.2622222222,145,367,1.1590277778,107,358,1.0948922414,-915,66,
17,5,0,10,1,FBP,2.3697916667,57,360,2.7616883117,80,415,4.19833333333332,65,421,0.7912592593,-937,130,e3 copied from Test_FBP_25
17,5,1,10,1,FBP,2.0066666667,84,306,3.3625,60,371,6.55416666666667,56,385,1.1372093023,-896,120,e3 copied from Test_FBP_25
17,5,2,9,1,FBP,2.075,134,330,2.9508928571,80,294,3.8233333333,155,347,1.6176245211,-860,107,
17,5,3,9,1,FBP,1.4035714286,87,305,3.2375,98,405,2.6833333333,140,384,1.2539732143,-852,122,
17,5,5,8,1,FBP,1.546875,72,369,3.54125,94,429,2.9491071429,131,410,1.158125,-881,90,
17,5,7,7,1,FBP,1.2871753247,100,435,4.8941666667,67,416,3.0714285714,146,403,1.1394010043,-886,103,
17,8,0,10,1,FBP,4.5911363636,79,346,1.4161538462,58,329,6.15687499999999,56,365,0.8194711538,-933,97,e3 copied from Test_FBP_25
17,8,1,10,1,FBP,1.8875,91,292,3.4457142857,71,347,6.16857142857144,57,368,1.1243572841,-907,82,e3 copied from Test_FBP_25
17,8,2,9,1,FBP,2.5125,79,324,2.5916666667,86,273,3.75375,153,330,1.6276190476,-871,101,
17,8,3,9,1,FBP,1.3083333333,90,288,3.7875,97,400,2.33125,148,355,1.2996843434,-864,107,
17,8,5,8,1,FBP,1.5698412698,104,361,3.3402777778,102,407,2.6166666667,152,379,1.2485897436,-882,104,
17,8,7,7,1,FBP,1.6462121212,72,426,4.3694444444,97,391,3.1333333333,163,378,1.1853787879,-885,99,
18,0,0,8,1,AIDR,1.3083333333,63,453,1.535,82,434,1.7428571429,40,278,0.7398204814,-777,121,
18,0,1,8,1,AIDR,2.3416666667,32,328,1.446969697,65,418,1.55,74,315,1.4096706081,-841,73,
18,0,2,7,1,AIDR,1.5262626263,26,410,1.3535353535,47,369,1.4875,98,280,1.9233974359,-847,59,
18,0,3,7,1,AIDR,1.27,43,355,1.67,43,437,2.2620833333,50,297,1.7160810811,-834,90,
18,0,5,6,1,AIDR,1.3157142857,52,381,1.5218181818,50,402,2.6880952381,49,274,1.6363336714,-797,76,
18,0,7,5,1,AIDR,1.2757142857,61,409,3.2325,53,413,2.834375,57,294,2.0433333333,-832,76,
18,5,0,8,1,AIDR,1.2390151515,77,411,1.2694444444,86,434,2.9375,51,329,1.1007407407,-849,104,
18,5,1,8,1,AIDR,1.30375,59,318,1.2772727273,71,420,3.7631944444,93,370,1.4796296296,-832,64,
18,5,2,7,1,AIDR,1.3992788462,41,400,1.21,54,358,5.4166666667,51,378,1.9440789474,-831,60,
18,5,3,7,1,AIDR,1.3616883117,47,350,1.3598214286,64,418,4.2270833333,61,412,1.7479319853,-802,67,
18,5,5,6,1,AIDR,1.2084821429,59,378,1.5869444444,58,399,5.2133333333,54,409,1.6945,-802,59,
18,5,7,5,1,AIDR,1.2216269841,60,401,2.6910714286,60,397,4.13125,63,364,2.0423582996,-819,60,
18,8,0,8,1,AIDR,1.4538636364,60,407,1.2759090909,87,437,2.0083333333,69,340,1.3046451613,-838,104,
18,8,1,8,1,AIDR,1.2793650794,68,319,1.3636363636,73,427,3.8303571429,107,369,1.6937142857,-825,59,
18,8,2,7,1,AIDR,1.4555555556,52,395,1.296969697,55,364,5.4666666667,50,370,2.1114845938,-819,57,
18,8,3,7,1,AIDR,1.426875,56,349,1.35625,65,419,4.36,59,401,1.9125757576,-807,63,
18,8,5,6,1,AIDR,1.3069444444,65,379,1.5305555556,60,390,5.025,51,401,1.8961363636,-806,56,
18,8,7,5,1,AIDR,1.3277777778,65,397,2.3523809524,62,392,4.6733333333,61,387,2.1848484848,-809,64,
18,0,0,8,1,FBP,2.0757624113,-29,554,2.0875,123,520,2.0839215686,-7,385,0.6683035714,-811,166,
18,0,1,8,1,FBP,3.3628787879,-43,355,2.695483871,54,456,2.1730769231,41,357,1.41003861,-858,94,
18,0,2,7,1,FBP,2.5486742424,-15,456,1.3366666667,87,339,2.0075,75,330,1.6202380952,-806,78,
18,0,3,7,1,FBP,1.1025793651,69,391,2.5589912281,35,502,1.8926315789,74,356,1.5316666667,-795,109,
18,0,5,6,1,FBP,1.3563970588,69,418,2.5013736264,36,458,1.9299632353,84,309,1.6163690476,-806,83,
18,0,7,5,1,FBP,1.3890909091,65,453,3.35,32,424,2.5185763889,78,339,1.7958333333,-790,83,
18,5,0,8,1,FBP,1.8464285714,47,457,1.0126984127,135,486,3.7351648352,15,335,1.0542729592,-862,121,
18,5,1,8,1,FBP,1.1019762846,104,350,1.2995726496,53,432,2.2964285714,70,326,1.4042564655,-810,68,
18,5,2,7,1,FBP,1.434375,16,423,1.24375,39,385,3.5208333333,46,287,1.7973684211,-816,56,
18,5,3,7,1,FBP,1.1040598291,83,369,1.135,56,412,4.0354166667,53,383,1.6989473684,-807,75,
18,5,5,6,1,FBP,1.21625,57,392,1.4340909091,51,383,4.2785714286,52,367,1.6708222812,-804,64,
18,5,7,5,1,FBP,1.0990909091,56,420,3.2666666667,54,414,4.209375,60,371,2.0248481781,-827,70,
18,8,0,8,1,FBP,1.6877777778,63,447,1.275,131,475,1.7933333333,114,354,1.2117866005,-847,105,
18,8,1,8,1,FBP,1.4041666667,106,351,1.3754166667,52,445,2.2363636364,96,318,1.6783249158,-836,63,
18,8,2,7,1,FBP,1.4228571429,36,418,1.3576388889,37,383,3.47875,48,277,2.065,-826,52,
18,8,3,7,1,FBP,1.2063461538,86,371,1.1995238095,54,441,4.2125,57,389,1.855862069,-813,64,
18,8,5,6,1,FBP,1.274025974,67,399,1.5529166667,50,409,4.4383333333,50,368,1.8565217391,-812,58,
18,8,7,5,1,FBP,1.1635714286,67,413,2.0555555556,55,394,4.1642857143,60,371,2.148989899,-815,68,
19,0,0,9,1,AIDR,0.8661904762,54,309,1.603125,41,364,3.058974359,56,420,1.3529017857,-810,44,
19,0,1,9,1,AIDR,1.5363636364,72,282,1.8047619048,53,419,2.22,53,433,1.7115808824,-796,60,
19,0,2,8,1,AIDR,1.67,80,261,2.5542857143,31,387,2.12,63,379,1.5996527778,-771,64,
19,0,3,8,1,AIDR,2.24,96,274,2.5433035714,50,403,1.8413461538,63,388,1.8208237986,-780,62,
19,0,5,7,1,AIDR,1.98,103,275,2.5342857143,64,409,1.9068452381,68,395,1.9127205882,-779,56,e1 copied from Test_FBP_20
19,0,7,6,1,AIDR,1.971875,103,300,2.91375,73,386,1.8057142857,104,376,2.2515625,-783,64,
19,5,0,9,1,AIDR, 1.575,67,303,1.8680555556,76,389,1.4266666667,57,373,1.5269230769,-785,44,e1 copied from Test_FBP_20
19,5,1,9,1,AIDR,1.526875,97,274,2.165625,71,408,1.5381818182,76,397,1.6078125,-749,53,
19,5,2,8,1,AIDR, 2.19375,78,279,2.2314285714,55,365,2.0641666667,18,351,1.5779310345,-735,52,e1 copied from Test_FBP_20
19,5,3,8,1,AIDR, 2.34375,85,270,2.31,66,391,1.7892857143,24,370,1.720625,-762,59,e1 copied from Test_FBP_20
19,5,5,7,1,AIDR,1.9941666667,112,289,2.7166666667,69,389,1.6577777778,76,368,1.8587301587,-767,63,
19,5,7,6,1,AIDR,2.3741071429,86,313,3.16,78,378,1.740625,101,354,2.1964285714,-767,68,
19,8,0,9,1,AIDR,0.8961038961,115,299,2.545,97,375,3.3,-8,380,1.5921568627,-772,56,
19,8,1,9,1,AIDR,1.5571428571,94,274,2.20375,76,398,2.635,17,359,1.6154166667,-751,57,
19,8,2,8,1,AIDR,2.0575,83,284,2.1085714286,66,354,2.9166666667,23,332,1.614198783,-742,56,
19,8,3,8,1,AIDR,2.3,86,274,2.2833333333,73,387,2.35,28,339,1.692,-719,61,
19,8,5,7,1,AIDR,2.24625,91,290,2.8083333333,72,383,2.21,38,335,1.8498484848,-742,64,
19,8,7,6,1,AIDR,2.2828571429,88,315,3.19375,81,378,3.7666666667,47,397,2.1484126984,-747,70,
19,0,0,9,1,FBP,0.3002014803,-36,557,1.6831046312,-25,462,0.344052795,71,406,1.0546535326,-860,13,
19,0,1,9,1,FBP,0.2893762183,106,442,1.2399891775,91,466,0.7321428571,88,448,1.861875,-834,103,
19,0,2,8,1,FBP,0.2776913876,153,290,1.6513071895,179,440,1.1351170569,48,375,1.5755244755,-811,88,
19,0,3,8,1,FBP,2.2683794466,83,273,1.7476190476,126,460,1.0303427419,64,437,1.695,-748,56,
19,0,5,7,1,FBP,1.8914285714,189,335,1.83,117,432,1.3795454545,85,423,1.8406296852,-737,60,
19,0,7,6,1,FBP,1.0379464286,170,368,2.4823412698,136,399,1.5291666667,132,424,2.0416666667,-745,76,
19,5,0,9,1,FBP,0.2438630491,133,325,1.0406432749,89,365,0.9099415205,53,397,1.4273504274,-812,60,
19,5,1,9,1,FBP,1.5888888889,132,328,1.3994791667,78,353,0.9615942029,83,431,1.385031185,-770,36,
19,5,2,8,1,FBP,2.0858455882,164,337,2.2976190476,41,388,1.3274509804,72,392,1.5257291667,-755,55,
19,5,3,8,1,FBP,1.81,189,320,3.55,51,407,1.0636363636,76,420,1.5480769231,-714,58,
19,5,5,7,1,FBP,2.555,121,335,3.1504761905,65,405,1.344375,91,420,1.8020833333,-783,65,
19,5,7,6,1,FBP,2.71,127,375,3.7725961538,71,373,1.4571428571,117,403,2.134375,-784,67,
19,8,0,9,1,FBP,0.3115659341,138,333,0.89,88,334,4.4561111111,-53,343,1.3118927126,-790,17,
19,8,1,9,1,FBP,1.6361607143,114,332,3.2304824561,80,422,3.7138888889,8,394,1.5484848485,-768,70,
19,8,2,8,1,FBP,3.1775,105,355,2.0044444444,59,365,2.58125,22,365,1.5869944853,-758,61,
19,8,3,8,1,FBP,2.68,128,334,2.9675,68,387,2.0107142857,33,401,1.6704831933,-735,67,
19,8,5,7,1,FBP,2.5258333333,121,346,3.2607692308,76,385,2.1666666667,103,395,1.7189855072,-712,63,
19,8,7,6,1,FBP,2.378125,134,361,3.5708333333,91,384,2,126,380,2.1190972222,-769,69,
20,0,0,6,1,AIDR,2.425,60,316,2.50625,52,491,1.8828571429,48,480,1.35625,-839,105,
20,0,1,6,1,AIDR,1.6875,63,222,3.6,49,503,2.6611111111111,40,545,1.660952381,-832,94,e2 and e3 copied from Test_FBP_20
20,0,2,5,1,AIDR,2.0625,45,256,4.17625,51,398,2.56607142857142,44,436,1.4219047619,-834,65, e1 e2 e3 copied from Test_FBP_20
20,0,3,5,1,AIDR,2.48,50,236,3.83714285714285,55,450,2.3035714286,56,512,1.4294444444,-828,84, e2 copied from Test_FBP_20
20,0,5,4,1,AIDR,2.0083333333,60,305,3.45,69,513,2.58,68,500,1.4297794118,-833,92, e2 copied from Test_FBP_20
20,0,7,3,1,AIDR,1.9197916667,70,361,3.375,70,492,2.3928571429,68,488,1.4337593985,-842,113, e2 copied from Test_FBP_20
20,5,0,6,1,AIDR,3.12,59,295,1.7555555556,76,450,1.9504166667,38,493,1.6328571429,-845,91,
20,5,1,6,1,AIDR,2.675,59,207,3.0291666667,70,497,3.42857142857143,44,526,1.8571953782,-851,80, e3 copied from Test_FBP_20
20,5,2,5,1,AIDR,2.4833333333,51,251,3.7875,63,394,3.430952381,36,417,1.7005787037,-852,66,
20,5,3,5,1,AIDR,2.5729166667,59,222,3.9875,67,530,3.3725,51,510,1.7018518519,-851,77,
20,5,5,4,1,AIDR,2.03625,69,292,3.67125,69,500,3.6175,55,501,1.7032088123,-846,89,
20,5,7,3,1,AIDR,2.015625,70,349,3.75,70,486,3.3966666667,78,490,1.7044444444,-847,108,
20,8,0,6,1,AIDR,3.29375,66,291,1.8269886364,74,441,1.7071022727,61,466,1.7617307692,-843,75,
20,8,1,6,1,AIDR,3.3625,61,203,3.85,66,574,3.77374999999999,39,520,1.9724705882,-846,72, e3 copied from Test_FBP_20
20,8,2,5,1,AIDR,2.4325,58,251,4.975,63,485,4.04,33,421,1.8517222222,-846,61,
20,8,3,5,1,AIDR,2.525,65,221,3.9375,65,526,3.7261904762,47,496,1.8262820513,-844,73,
20,8,5,4,1,AIDR,2.24125,71,294,3.65625,72,495,3.75,55,492,1.8346978558,-840,82,
20,8,7,3,1,AIDR,2.1114285714,72,350,3.7725,72,482,3.725,64,490,1.8320833333,-841,96,
20,0,0,6,1,FBP,2.8250474383,103,460,2.4933333333,38,594,0.6160714286,107,523,1.210367893,-887,129,
20,0,1,6,1,FBP,1.7638157895,65,307,0.6529411765,270,466,0.4427272727,228,524,1.7584084084,-859,128,
20,0,2,5,1,FBP,0.2931818182,43,105,0.5640151515,198,364,0.4923076923,200,432,1.2903110048,-844,65,
20,0,3,5,1,FBP,2.7902777778,34,285,2.0370454545,202,463,1.5647619048,85,477,1.3318764569,-838,84,
20,0,5,4,1,FBP,1.7333333333,104,344,1.835,186,440,1.9875,49,543,1.3788235294,-850,94,
20,0,7,3,1,FBP,1.6353125,91,382,0.95875,170,404,1.5698232323,50,449,1.3900326797,-857,124,
20,5,0,6,1,FBP,2.2729166667,17,175,1.6432126697,82,505,1.2971291866,120,488,1.6035303777,-855,106,
20,5,1,6,1,FBP,2.1291666667,85,228,2.089375,106,439,0.9458333333,227,472,1.8817708333,-867,90,
20,5,2,5,1,FBP,3.00875,30,284,3.7944444444,76,409,2.7916666667,81,437,1.6773966165,-862,61,
20,5,3,5,1,FBP,2.7458333333,58,252,2.9566666667,109,461,3.3657142857,47,533,1.7267720307,-868,79,
20,5,5,4,1,FBP,1.9077380952,76,315,3.0771428571,101,441,3.2,81,497,1.6982279693,-851,88,
20,5,7,3,1,FBP,1.7006493506,104,367,3.60625,97,424,3.1041666667,85,487,1.7010526316,-854,110,
20,8,0,6,1,FBP,4.5285714286,40,321,1.4867788462,88,479,1.3457720588,116,466,1.7736201299,-862,91,
20,8,1,6,1,FBP,3.7142857143,48,223,2.4881944444,81,478,1.3950892857,219,504,1.9540598291,-864,73,
20,8,2,5,1,FBP,2.8333333333,46,279,4.7023809524,71,394,2.8928571429,114,407,1.8279807692,-859,60,
20,8,3,5,1,FBP,2.57625,69,248,2.8666666667,112,448,3.91875,44,486,1.7952380952,-858,74,
20,8,5,4,1,FBP,2.0125,87,318,2.9258928571,108,433,4.1154761905,53,507,1.7931773879,-846,80,
20,8,7,3,1,FBP,1.845625,91,366,3.9533333333,103,459,3.9914285714,64,491,1.8085714286,-846,100,
21,0,0,9,1,AIDR,1.6023569024,108,684,3.0221590909,55,454,1.14727272727272,144,456 ,1.0718981972,-818,154,
21,0,1,9,1,AIDR,1.3775743707,44,776,1.4929924242,43,502,2.92857142857143,86,478 ,1.3829545455,-782,123,
21,0,2,8,1,AIDR,1.430952381,34,707,1.6469444444,65,478,3.2525,87,467 ,1.5733494364,-786,89,
21,0,3,8,1,AIDR,1.3924019608,57,676,1.5729166667,66,476,3.165625,125,468 ,1.4954545455,-780,106,
21,0,5,7,1,AIDR,1.4079963235,60,613,1.5068181818,55,459,2.51071428571429,117,431 ,1.695,-855,121,
21,0,7,6,1,AIDR,1.4537254902,62,581,1.5666666667,83,439,2.98666666666666,98,409 ,1.7685714286,-843,73,
21,5,0,9,1,AIDR,1.6008658009,87,639,2.8533333333,58,437,2.07410714285714,138,476 ,1.7085812357,-788,137,
21,5,1,9,1,AIDR,1.2778947368,53,735,1.4692307692,45,507,2.87583333333333,95,478 ,1.7539673913,-822,111,
21,5,2,8,1,AIDR,1.3279710145,-1,732,0.9072222222,54,482,2.58333333333333,88,464 ,1.7270833333,-817,91,
21,5,3,8,1,AIDR,1.4361019737,64,663,1.7434343434,62,474,3.18666666666667,102,469 ,1.9184210526,-817,106,
21,5,5,7,1,AIDR,1.45,66,604,1.7386363636,58,462,2.37,119,438 ,1.9806944444,-839,110,
21,5,7,6,1,AIDR,1.4733333333,64,572,2.1819444444,54,459,2.76666666666667,109,423 ,2.07,-834,110,
21,8,0,9,1,AIDR,1.856684492,92,625,2.934375,54,435,3.08,101,479 ,2.3235294118,-786,142,
21,8,1,9,1,AIDR,1.4483375959,58,733,1.6598484848,43,495,3.13166666666666,110,476 ,2.2335087719,-808,111,
21,8,2,8,1,AIDR,1.4702020202,43,694,1.8,58,470,2.8875,84,453 ,2.2703125,-814,93,
21,8,3,8,1,AIDR,1.5833333333,64,668,1.7733333333,65,469,3.44666666666666,102,465 ,2.3290413534,-801,106,
21,8,5,7,1,AIDR,1.6597619048,69,615,1.8539772727,64,462,2.97500000000001,102,440 ,2.3689236111,-816,107,
21,8,7,6,1,AIDR,1.5964285714,65,566,2.1915178571,57,438,3.275,102,422 ,2.38877192982456,-819,103,
21,0,0,9,1,FBP,2.4606993007,104,809,0.9177350427,-78,349,1.49047619047619,129,463 ,1.605,-792,204,
21,0,1,9,1,FBP,1.8101744186,99,803,1.7914285714,-23,557,3.0369318182,27,482,1.3208041958,-807,117,
21,0,2,8,1,FBP,1.3279710145,-1,732,1.53375,33,482,3.9,49,485,1.7270833333,-817,91,
21,0,3,8,1,FBP,1.1567261905,52,699,1.0225,39,496,3.19875000000001,101,446 ,1.4339366516,-803,81,
21,0,5,7,1,FBP,1.5409090909,36,643,1.3095238095,27,479,2.04904761904762,106,429 ,1.8032183908,-880,137,
21,0,7,6,1,FBP,1.6214285714,44,622,1.4691666667,63,439,2.22166666666666,164,406 ,1.8897177419,-865,100,
21,5,0,9,1,FBP,1.5596428571,85,643,2.9479166667,45,468,2.315625,130,489 ,1.8125,-811,161,
21,5,1,9,1,FBP,1.0277777778,50,755,1.3070135747,24,543,1.83571428571428,112,445 ,1.5859649123,-783,125,
21,5,2,8,1,FBP,1.2541904762,25,704,1.6230769231,49,516,1.54125,113,432 ,1.7475454545,-848,42,
21,5,3,8,1,FBP,1.290625,58,672,1.7350649351,49,497,3.04499999999999,140,490 ,1.7939144737,-792,125,
21,5,5,7,1,FBP,1.3213942308,63,625,1.7285714286,50,482,2.14444444444445,119,453 ,1.9693055556,-853,130,
21,5,7,6,1,FBP,1.3755952381,61,598,1.6973484848,88,451,2.25892857142857,133,432 ,1.9273268398,-848,69,
21,8,0,9,1,FBP,1.759569378,79,604,3.06875,52,462,2.67361111111111,165,480 ,2.444017094,-793,159,
21,8,1,9,1,FBP,1.3115984405,42,759,1.5092171717,37,528,2.13062500000001,114,429 ,2.193125,-822,92,
21,8,2,8,1,FBP,1.3925,26,717,1.7559440559,56,501,1.98,114,424 ,2.3187719298,-828,111,
21,8,3,8,1,FBP,1.5213622291,51,682,1.6656565657,62,485,3.84285714285713,99,485 ,2.3761133603,-819,119,
21,8,5,7,1,FBP,1.5723214286,65,621,1.7770833333,61,475,2.72833333333334,128,450 ,2.4152777778,-833,118,
21,8,7,6,1,FBP,1.5504166667,57,588,1.8928571429,91,451,3.43333333333333,102,426 ,2.4032072368,-834,113,
22,0,0,8,1,AIDR,0.8721804511,109,531,2.5842307692,130,492,1.8597222222,41,334,1.04125,-788,135,
22,0,1,8,1,AIDR,0.9958333333,82,392,7.7525,95,419,4.4041666667,59,281,1.9093181818,-804,93,e2 copied from Test_FBP_20
22,0,2,7,1,AIDR,1.198989899,78,367,4.725,99,309,3.63125,51,240,1.5307692308,-816,82,
22,0,3,7,1,AIDR,1.2496527778,93,338,3.26,106,358,2.1375,66,284,1.4457857143,-805,81,
22,0,5,6,1,AIDR,1.2492063492,82,340,4.8333333333,82,326,4.25625,73,306,1.8219155844,-810,75,
22,0,7,5,1,AIDR,4.4555555556,84,390,4.16,84,320,2.7375,65,272,1.6853937729,-818,79,
22,5,0,8,1,AIDR,1.0382352941,101,502,2.84375,146,436,1.8916666667,82,280,1.0747093023,-785,118,
22,5,1,8,1,AIDR,1.2352272727,94,374,3.44,243,399,7.8666666667,58,442,1.9060869565,-806,71,
22,5,2,7,1,AIDR,1.3682539683,92,338,5.4466666667,79,361,8.15,44,386,1.5948361823,-816,61,
22,5,3,7,1,AIDR,1.525,93,310,4.2895833333,83,394,8.2458333333,58,420,1.4883979885,-811,64,
22,5,5,6,1,AIDR,1.4833333333,85,317,5.1333333333,91,381,9.3875,66.0,389.0,1.85,-805.0,65.0,
22,5,7,5,1,AIDR,5.3404761905,87,416,4.3666666667,91,349,8.3416666667,62,364,1.69375,-815,66,
22,8,0,8,1,AIDR,1.0808333333,95,471,3.305,147,407,6.45714285714287,94,415,1.1346428571,-785,118,e3 copied from Test_FBP_20
22,8,1,8,1,AIDR,2.9636363636,95,432,7.9669642857,91,394,8.9125,54,436,1.9400197628,-818,64,
22,8,2,7,1,AIDR,5.290625,91,506,6.29,83,358,8.82499999999999,44,387,1.6075320513,-820,54,e3 copied from Test_FBP_20
22,8,3,7,1,AIDR,5.2142857143,89,435,4.4166666667,86,389,2.14999999999999,58,207,1.4984848485,-816,62,e3 copied from Next_10
22,8,5,6,1,AIDR,2.9553571429,82,367,5.64375,82,377,9.6833333333,64,388,1.8775,-814,65,
22,8,7,5,1,AIDR,4.7458333333,84,407,5.2291666667,84,365,3.28749999999999,187,366,1.708,-822,63,e3 copied from Next_10
23,0,0,6,1,AIDR,4.8283333333,77,873,1.3228947368,26,484,1.9025641026,90,449,0.9992559524,-672,-97,d1 from 52A
23,0,1,6,1,AIDR,2.45125,141,732,1.6025641026,51,526,2.0486111111,94,497,0.9795454545,-654,-94,d1 from 52A
23,0,2,5,1,AIDR,2.61125,79,734,1.640625,63,509,2.8919642857,84,431,1.0100543478,-654,-85,d1 from 52A
23,0,3,5,1,AIDR,2.5996323529,80,665,1.5946180556,68,523,3.20875,85,451,1.353125,-686,-84,d1 from 52A
23,0,5,4,1,AIDR,3.5757142857,91,628,1.4595238095,82,478,2.9875,78,443,1.4033333333,-670,-94,d1 from 52A
23,0,7,3,1,AIDR,3.2442307692,95,583,1.9045454545,94,459,3.069047619,92,436,1.5032451923,-670,-93,d1 from 52A
23,5,0,6,1,AIDR,4.9069444444,96,861,1.2800480769,58,472,2.1278409091,61,430,1.4037587413,-683,-88,d1 from 52A
23,5,1,6,1,AIDR,3.9411764706,73,801,1.5225649351,74,503,1.9995535714,106,461,1.4056623932,-670,-89,d1 from 52A
23,5,2,5,1,AIDR,3.5630208333,81,790,1.6479166667,68,483,2.6607142857,83,403,1.4587044534,-694,-85,d1 from 52A
23,5,3,5,1,AIDR,3.6142857143,87,715,1.7555555556,62,496,2.7566666667,80,432,1.5758333333,-678,-91,d1 from 52A
23,5,5,4,1,AIDR,4.2520833333,94,663,1.7892045455,71,465,2.7566666667,81,429,1.7016666667,-679,-99,d1 from 52A
23,5,7,3,1,AIDR,3.8945454545,94,611,2.0048611111,80,450,2.99,91,428,1.7130494505,-680,-105,d1 from 52A
23,8,0,6,1,AIDR,4.7466666667,97,839,1.397275641,67,448,2.0723214286,74,440,1.9529545455,-661,-94,d1 from 52A
23,8,1,6,1,AIDR,4.54,77,821,1.6541666667,81,479,2.3875,103,468,1.8188461538,-655,-89,d1 from 52A
23,8,2,5,1,AIDR,4.0261904762,83,807,1.7444444444,76,454,2.4833333333,87,409,1.8717261905,-672,-89,d1 from 52A
23,8,3,5,1,AIDR,4.0170833333,86,729,1.8568181818,71,471,2.6908333333,83,432,1.9772727273,-669,-98,d1 from 52A
23,8,5,4,1,AIDR,4.6075,93,680,2.019047619,77,455,2.8791666667,84,430,2.1229545455,-676,-105,d1 from 52A
23,8,7,3,1,AIDR,4.33,93,629,2.2645833333,83,445,3.1825,90,424,7.5714285714,-681,94,d1 from 52A
23,0,0,6,1,FBP,5.61875,153,1063,1.3366433566,-106,546,1.6491459627,20,395,0.8491185897,-695,-68,d1 from 52A
23,0,1,6,1,FBP,1.6926523297,129,818,1.4183230683,-44,547,1.8390441176,97,602,0.8025277778,-669,-56,d1 from 52A
